timesheet_id,employee_id,project_id,work_date,hours_logged,overtime_hours
2471,1080,214,2025-08-08,9.22,1.22
2472,1171,216,2025-07-20,8.91,0.91
2473,1148,210,2025-07-28,4.95,0.0
2474,1129,223,2026-04-13,7.52,0.0
2475,1071,207,2026-02-21,8.11,0.11
2476,1037,215,2026-03-16,4.04,0.0
2477,1103,220,2026-03-14,4.38,0.0
2478,1135,211,2025-05-25,8.85,0.85
2479,1126,215,2025-09-28,9.46,1.46
2480,1011,224,2025-07-29,6.78,0.0
2481,1166,229,2026-01-02,4.55,0.0
2482,1089,223,2025-07-11,9.51,1.51
2483,1077,213,2025-12-31,9.06,1.06
2484,1045,214,2026-01-25,7.68,0.0
2485,1159,224,2025-07-07,5.49,0.0
2486,1099,230,2026-04-23,6.59,0.0
2487,1179,219,2025-12-01,7.95,0.0
2488,1179,202,2026-01-18,4.57,0.0
2489,1041,209,2026-01-21,5.44,0.0
2490,1138,210,2025-06-07,9.3,1.3
2491,1018,223,2026-01-28,8.0,0.0
2492,1056,230,2025-09-25,8.36,0.36
2493,1196,218,2025-05-11,6.96,0.0
2494,1095,203,2025-09-19,4.73,0.0
2495,1130,225,2026-03-08,8.53,0.53
2496,1105,215,2025-07-26,8.68,0.68
2497,1054,217,2025-10-25,4.99,0.0
2498,1007,203,2025-10-01,4.27,0.0
2499,1173,224,2025-11-02,7.83,0.0
2500,1088,224,2025-09-15,6.77,0.0
2501,1050,213,2025-07-02,6.4,0.0
2502,1065,204,2025-08-02,4.23,0.0
2503,1035,211,2026-04-04,8.25,0.25
2504,1119,216,2026-03-26,8.02,0.02
2505,1022,218,2025-05-07,6.77,0.0
2506,1183,215,2025-11-18,7.94,0.0
2507,1072,227,2025-06-08,4.84,0.0
2508,1005,220,2025-08-02,4.97,0.0
2509,1076,204,2025-09-14,4.6,0.0
2510,1101,206,2025-08-16,7.21,0.0
2511,1196,201,2025-10-31,4.47,0.0
2512,1040,215,2026-02-21,8.06,0.06
2513,1056,223,2025-08-25,6.15,0.0
2514,1173,218,2025-10-31,4.21,0.0
2515,1179,202,2026-03-04,5.3,0.0
2516,1134,221,2025-12-07,9.02,1.02
2517,1169,229,2025-12-25,7.98,0.0
2518,1177,210,2026-04-10,4.62,0.0
2519,1154,201,2025-05-11,6.66,0.0
2520,1097,225,2025-06-29,4.29,0.0
2521,1064,212,2025-10-16,5.21,0.0
2522,1052,203,2026-01-08,9.45,1.45
2523,1008,201,2025-08-22,4.1,0.0
2524,1050,222,2026-02-18,6.02,0.0
2525,1057,229,2026-01-14,8.01,0.01
2526,1171,206,2026-05-03,4.58,0.0
2527,1012,214,2025-12-06,8.34,0.34
2528,1084,211,2025-05-25,7.08,0.0
2529,1049,220,2026-01-26,7.37,0.0
2530,1139,213,2026-03-23,5.24,0.0
2531,1031,208,2025-06-02,9.63,1.63
2532,1092,211,2026-03-10,5.28,0.0
2533,1103,221,2025-11-25,5.04,0.0
2534,1100,207,2025-10-20,5.9,0.0
2535,1017,222,2025-10-29,6.75,0.0
2536,1167,220,2026-01-22,8.89,0.89
2537,1018,229,2025-12-19,6.21,0.0
2538,1078,225,2025-07-04,5.31,0.0
2539,1027,223,2026-02-13,7.59,0.0
2540,1146,206,2026-03-21,7.22,0.0
2541,1025,220,2025-10-10,5.51,0.0
2542,1162,223,2025-06-27,5.95,0.0
2543,1198,223,2026-04-07,6.33,0.0
2544,1045,221,2026-03-01,4.8,0.0
2545,1177,211,2025-05-09,8.57,0.57
2546,1171,216,2025-10-18,9.87,1.87
2547,1005,220,2026-02-21,4.41,0.0
2548,1115,213,2026-04-26,9.47,1.47
2549,1190,208,2025-05-23,7.07,0.0
2550,1181,201,2025-09-12,7.02,0.0
2551,1158,225,2026-03-14,5.4,0.0
2552,1080,208,2026-02-28,9.38,1.38
2553,1194,208,2026-03-10,8.43,0.43
2554,1016,205,2025-10-10,7.72,0.0
2555,1076,207,2025-07-10,6.25,0.0
2556,1053,221,2025-12-21,4.91,0.0
2557,1186,220,2025-09-04,4.23,0.0
2558,1114,224,2025-10-25,9.93,1.93
2559,1035,209,2025-08-09,9.26,1.26
2560,1195,202,2025-10-02,5.91,0.0
2561,1107,221,2025-10-03,7.13,0.0
2562,1193,201,2025-07-05,8.88,0.88
2563,1188,211,2026-03-29,5.37,0.0
2564,1053,218,2026-03-12,6.06,0.0
2565,1171,208,2025-11-14,4.32,0.0
2566,1179,224,2026-04-10,8.81,0.81
2567,1098,217,2025-07-19,5.33,0.0
2568,1114,221,2025-05-10,5.93,0.0
2569,1126,203,2025-09-16,4.04,0.0
2570,1014,221,2025-12-29,9.72,1.72
2571,1053,205,2025-12-21,9.95,1.95
2572,1152,218,2026-02-16,4.55,0.0
2573,1053,208,2025-08-12,8.99,0.99
2574,1110,224,2025-08-11,7.04,0.0
2575,1043,224,2025-05-09,6.8,0.0
2576,1109,206,2026-03-30,5.19,0.0
2577,1078,210,2025-05-29,7.64,0.0
2578,1163,207,2025-05-27,7.46,0.0
2579,1124,203,2025-10-07,5.63,0.0
2580,1093,213,2026-04-16,9.71,1.71
2581,1121,215,2025-07-22,6.27,0.0
2582,1157,224,2026-01-03,6.54,0.0
2583,1040,227,2026-02-15,6.6,0.0
2584,1124,201,2025-08-27,9.72,1.72
2585,1110,228,2025-08-14,8.57,0.57
2586,1077,220,2025-12-14,4.5,0.0
2587,1142,224,2025-11-15,7.22,0.0
2588,1098,215,2025-05-16,5.05,0.0
2589,1073,213,2025-09-10,5.84,0.0
2590,1124,203,2026-01-14,7.37,0.0
2591,1184,216,2025-06-12,6.0,0.0
2592,1049,201,2025-12-21,5.17,0.0
2593,1129,224,2026-04-08,4.08,0.0
2594,1126,213,2025-06-28,8.35,0.35
2595,1102,224,2025-07-08,9.55,1.55
2596,1126,210,2025-08-28,6.24,0.0
2597,1151,203,2026-01-27,7.85,0.0
2598,1010,230,2025-11-10,6.45,0.0
2599,1145,206,2025-05-10,4.75,0.0
2600,1112,209,2025-11-29,5.17,0.0
2601,1193,224,2025-11-02,8.63,0.63
2602,1182,216,2025-12-01,6.09,0.0
2603,1095,223,2025-05-07,7.81,0.0
2604,1099,230,2026-01-28,4.35,0.0
2605,1064,208,2026-04-13,6.54,0.0
2606,1093,221,2025-09-01,6.87,0.0
2607,1008,223,2025-10-01,8.24,0.24
2608,1038,209,2025-10-16,7.99,0.0
2609,1175,205,2025-09-24,7.63,0.0
2610,1155,219,2025-09-09,5.53,0.0
2611,1042,201,2025-10-12,9.71,1.71
2612,1024,221,2026-04-30,4.7,0.0
2613,1099,213,2025-08-20,8.27,0.27
2614,1021,217,2025-09-21,8.24,0.24
2615,1109,206,2025-10-14,9.46,1.46
2616,1065,223,2026-02-27,8.98,0.98
2617,1137,222,2025-09-02,5.81,0.0
2618,1151,210,2026-03-16,9.32,1.32
2619,1193,229,2026-05-06,8.4,0.4
2620,1023,204,2025-09-03,9.55,1.55
2621,1199,226,2026-02-21,7.82,0.0
2622,1037,209,2025-12-15,6.07,0.0
2623,1192,213,2025-07-26,8.49,0.49
2624,1002,206,2026-04-03,8.19,0.19
2625,1001,204,2025-08-15,8.9,0.9
2626,1179,214,2025-12-24,4.42,0.0
2627,1168,210,2026-05-01,7.15,0.0
2628,1044,206,2026-04-19,8.4,0.4
2629,1181,205,2025-08-31,6.25,0.0
2630,1047,217,2025-11-17,5.19,0.0
2631,1116,219,2026-01-30,9.69,1.69
2632,1048,207,2025-06-20,8.89,0.89
2633,1047,226,2025-06-24,4.35,0.0
2634,1067,229,2025-05-13,8.55,0.55
2635,1113,221,2025-10-27,9.23,1.23
2636,1028,228,2025-06-17,9.48,1.48
2637,1021,210,2025-05-16,7.82,0.0
2638,1032,209,2026-01-30,4.51,0.0
2639,1008,219,2025-08-14,4.39,0.0
2640,1125,222,2025-06-08,5.41,0.0
2641,1003,202,2025-07-26,8.56,0.56
2642,1002,222,2026-02-14,5.6,0.0
2643,1011,204,2025-07-19,7.49,0.0
2644,1002,213,2025-08-03,5.27,0.0
2645,1195,209,2026-02-12,7.62,0.0
2646,1122,225,2026-02-09,9.59,1.59
2647,1110,211,2025-11-24,6.02,0.0
2648,1088,211,2025-11-10,6.22,0.0
2649,1093,222,2026-02-22,8.9,0.9
2650,1157,202,2025-05-07,6.39,0.0
2651,1085,226,2025-05-30,9.85,1.85
2652,1117,228,2025-07-24,4.6,0.0
2653,1186,227,2026-03-13,8.19,0.19
2654,1036,201,2025-07-30,9.33,1.33
2655,1136,209,2025-06-27,7.61,0.0
2656,1193,227,2026-04-29,9.71,1.71
2657,1116,220,2026-04-22,5.49,0.0
2658,1122,217,2025-12-31,8.12,0.12
2659,1049,201,2025-12-22,6.48,0.0
2660,1083,201,2026-02-08,9.92,1.92
2661,1012,226,2025-11-05,7.8,0.0
2662,1174,215,2025-05-31,8.41,0.41
2663,1125,213,2025-09-09,5.4,0.0
2664,1021,212,2026-02-11,8.44,0.44
2665,1122,222,2026-02-04,6.57,0.0
2666,1026,224,2025-10-25,9.14,1.14
2667,1156,207,2025-12-24,6.31,0.0
2668,1134,229,2025-09-03,8.27,0.27
2669,1184,217,2025-06-07,7.43,0.0
2670,1128,226,2025-09-26,4.19,0.0
2671,1173,218,2025-06-20,4.52,0.0
2672,1120,206,2025-07-04,9.92,1.92
2673,1030,216,2026-03-26,9.38,1.38
2674,1062,208,2025-12-06,7.98,0.0
2675,1193,222,2026-03-20,5.27,0.0
2676,1028,214,2025-05-11,8.2,0.2
2677,1008,206,2026-04-18,9.96,1.96
2678,1084,229,2026-04-03,9.57,1.57
2679,1072,208,2026-01-05,6.3,0.0
2680,1171,216,2025-05-22,8.32,0.32
2681,1172,204,2026-02-02,9.71,1.71
2682,1137,221,2025-10-04,7.99,0.0
2683,1024,226,2025-07-02,8.35,0.35
2684,1058,230,2025-08-01,8.15,0.15
2685,1154,203,2026-05-07,7.46,0.0
2686,1097,230,2025-08-26,7.86,0.0
2687,1189,224,2025-10-08,8.3,0.3
2688,1165,226,2026-02-25,6.29,0.0
2689,1112,226,2026-01-25,7.37,0.0
2690,1067,204,2026-02-15,5.4,0.0
2691,1029,203,2026-05-05,5.75,0.0
2692,1152,230,2025-10-28,6.04,0.0
2693,1030,219,2025-06-21,5.13,0.0
2694,1081,213,2025-12-11,6.21,0.0
2695,1001,210,2026-01-17,7.46,0.0
2696,1138,207,2025-09-07,4.37,0.0
2697,1109,211,2025-09-08,9.08,1.08
2698,1174,230,2026-01-21,8.63,0.63
2699,1134,222,2026-02-17,8.78,0.78
2700,1057,204,2026-05-01,7.61,0.0
2701,1138,228,2025-06-28,6.37,0.0
2702,1038,227,2025-10-21,6.76,0.0
2703,1057,216,2025-05-16,9.66,1.66
2704,1038,220,2025-07-02,8.08,0.08
2705,1192,222,2025-11-25,5.7,0.0
2706,1180,202,2025-12-13,9.09,1.09
2707,1080,217,2025-06-20,7.59,0.0
2708,1032,209,2025-09-11,9.94,1.94
2709,1181,219,2025-10-29,9.98,1.98
2710,1056,216,2026-05-07,6.87,0.0
2711,1097,202,2026-03-30,5.75,0.0
2712,1086,205,2025-10-05,9.89,1.89
2713,1054,228,2026-02-27,8.97,0.97
2714,1058,223,2025-06-20,8.4,0.4
2715,1199,206,2025-11-12,8.41,0.41
2716,1187,213,2025-12-19,9.14,1.14
2717,1169,230,2025-08-27,5.79,0.0
2718,1006,218,2025-11-28,9.09,1.09
2719,1109,222,2025-09-01,6.35,0.0
2720,1090,225,2026-01-18,6.84,0.0
2721,1019,217,2025-05-24,6.35,0.0
2722,1073,223,2025-06-21,8.36,0.36
2723,1180,228,2026-02-03,9.54,1.54
2724,1025,205,2025-06-15,7.29,0.0
2725,1149,228,2025-06-22,5.94,0.0
2726,1182,210,2025-08-15,8.83,0.83
2727,1042,219,2025-07-25,6.75,0.0
2728,1179,216,2025-07-11,4.83,0.0
2729,1038,207,2025-08-31,5.75,0.0
2730,1192,207,2026-02-18,5.31,0.0
2731,1003,212,2026-04-18,8.41,0.41
2732,1148,204,2025-08-12,8.36,0.36
2733,1038,213,2026-02-10,8.07,0.07
2734,1110,222,2026-03-30,9.7,1.7
2735,1015,204,2025-10-30,9.05,1.05
2736,1122,206,2025-08-22,6.13,0.0
2737,1031,217,2026-02-19,9.67,1.67
2738,1152,214,2026-04-06,7.9,0.0
2739,1161,224,2026-02-20,9.82,1.82
2740,1009,204,2025-08-28,6.42,0.0
2741,1126,210,2025-11-29,5.45,0.0
2742,1045,221,2026-02-10,8.13,0.13
2743,1199,223,2025-06-08,8.47,0.47
2744,1172,222,2025-12-23,9.95,1.95
2745,1119,228,2025-12-08,4.54,0.0
2746,1098,209,2026-04-27,8.91,0.91
2747,1114,212,2025-08-13,7.79,0.0
2748,1030,203,2026-03-15,4.07,0.0
2749,1165,222,2025-09-27,4.73,0.0
2750,1058,201,2025-08-25,9.45,1.45
2751,1147,216,2026-04-15,7.52,0.0
2752,1191,204,2025-08-01,5.64,0.0
2753,1047,213,2025-05-30,8.77,0.77
2754,1166,223,2025-12-19,6.91,0.0
2755,1147,205,2025-08-04,6.6,0.0
2756,1017,223,2026-02-11,4.6,0.0
2757,1138,206,2025-11-10,9.45,1.45
2758,1180,201,2026-01-02,6.43,0.0
2759,1138,226,2025-10-14,6.36,0.0
2760,1126,203,2025-07-30,8.87,0.87
2761,1150,218,2025-05-16,7.11,0.0
2762,1167,204,2026-02-14,8.28,0.28
2763,1054,222,2025-07-02,8.52,0.52
2764,1047,228,2026-04-03,9.39,1.39
2765,1047,201,2025-11-27,7.59,0.0
2766,1081,204,2025-05-14,7.33,0.0
2767,1148,207,2025-12-02,4.23,0.0
2768,1023,218,2026-02-10,7.92,0.0
2769,1193,202,2026-01-24,5.54,0.0
2770,1032,217,2026-03-01,4.51,0.0
2771,1140,206,2026-03-22,5.79,0.0
2772,1169,201,2025-09-16,6.54,0.0
2773,1012,217,2026-04-13,5.49,0.0
2774,1076,222,2025-07-05,9.43,1.43
2775,1036,219,2025-08-27,7.2,0.0
2776,1081,217,2025-10-02,6.94,0.0
2777,1091,220,2026-02-12,9.46,1.46
2778,1054,223,2025-07-07,7.23,0.0
2779,1012,208,2025-11-04,4.59,0.0
2780,1037,210,2026-03-31,4.22,0.0
2781,1056,205,2025-10-27,9.14,1.14
2782,1056,219,2025-05-15,7.61,0.0
2783,1033,224,2025-05-22,6.15,0.0
2784,1020,218,2026-04-07,7.73,0.0
2785,1098,221,2025-12-09,5.53,0.0
2786,1103,215,2026-03-30,9.42,1.42
2787,1066,222,2026-01-30,4.5,0.0
2788,1178,205,2025-12-10,6.55,0.0
2789,1019,221,2026-04-29,7.22,0.0
2790,1163,223,2026-04-24,8.4,0.4
2791,1183,212,2026-03-17,7.87,0.0
2792,1166,227,2025-07-21,7.38,0.0
2793,1042,214,2026-02-25,7.07,0.0
2794,1081,226,2026-02-15,8.93,0.93
2795,1007,220,2025-08-03,6.6,0.0
2796,1070,204,2026-04-18,5.48,0.0
2797,1176,218,2025-10-09,7.19,0.0
2798,1085,221,2025-05-30,6.44,0.0
2799,1086,225,2025-10-23,4.53,0.0
2800,1058,209,2025-07-06,5.64,0.0
2801,1097,208,2026-03-04,4.06,0.0
2802,1027,226,2025-07-21,6.27,0.0
2803,1045,217,2025-05-17,9.55,1.55
2804,1079,219,2025-07-25,8.37,0.37
2805,1126,204,2025-11-05,8.93,0.93
2806,1180,219,2025-12-09,7.17,0.0
2807,1142,209,2025-09-18,9.19,1.19
2808,1013,206,2025-05-08,7.64,0.0
2809,1193,213,2025-10-11,5.91,0.0
2810,1190,222,2026-04-26,5.08,0.0
2811,1137,218,2026-04-04,9.81,1.81
2812,1104,216,2025-06-03,7.57,0.0
2813,1067,201,2025-07-19,7.55,0.0
2814,1183,205,2025-06-27,8.12,0.12
2815,1037,213,2025-11-06,7.95,0.0
2816,1069,202,2026-03-15,7.41,0.0
2817,1164,212,2025-11-30,9.51,1.51
2818,1064,222,2025-07-17,8.25,0.25
2819,1181,215,2025-07-14,7.65,0.0
2820,1091,226,2026-04-29,5.1,0.0
2821,1074,209,2025-05-07,6.81,0.0
2822,1134,223,2026-04-04,9.72,1.72
2823,1059,210,2025-07-07,9.29,1.29
2824,1023,210,2026-03-17,7.81,0.0
2825,1081,228,2025-08-19,6.44,0.0
2826,1021,203,2025-10-04,4.54,0.0
2827,1024,206,2026-01-18,8.38,0.38
2828,1022,224,2025-05-11,7.45,0.0
2829,1127,226,2025-11-19,5.72,0.0
2830,1109,222,2025-07-05,9.25,1.25
2831,1188,205,2026-02-11,7.05,0.0
2832,1132,222,2026-02-02,6.88,0.0
2833,1137,223,2026-05-01,9.99,1.99
2834,1004,220,2025-05-08,4.75,0.0
2835,1191,201,2025-08-20,5.14,0.0
2836,1180,218,2025-11-03,8.28,0.28
2837,1063,224,2026-02-27,8.5,0.5
2838,1136,222,2025-12-17,7.97,0.0
2839,1156,215,2026-02-12,7.66,0.0
2840,1173,230,2026-02-09,9.79,1.79
2841,1135,229,2025-10-07,9.29,1.29
2842,1020,212,2025-10-04,5.35,0.0
2843,1132,212,2025-06-16,9.04,1.04
2844,1109,216,2025-08-28,9.71,1.71
2845,1096,204,2025-06-21,6.27,0.0
2846,1174,208,2025-05-22,6.03,0.0
2847,1197,228,2025-09-29,8.99,0.99
2848,1077,216,2026-01-16,4.71,0.0
2849,1055,201,2026-04-11,5.76,0.0
2850,1146,213,2026-01-26,8.43,0.43
2851,1079,230,2026-02-18,5.3,0.0
2852,1165,217,2025-06-23,9.6,1.6
2853,1010,230,2026-04-10,8.95,0.95
2854,1159,228,2025-11-14,6.78,0.0
2855,1092,201,2026-01-02,6.93,0.0
2856,1085,210,2026-03-12,7.69,0.0
2857,1002,212,2025-11-05,6.12,0.0
2858,1048,213,2025-08-30,9.34,1.34
2859,1026,214,2025-12-30,6.13,0.0
2860,1022,217,2026-04-28,6.95,0.0
2861,1040,214,2025-11-23,7.09,0.0
2862,1125,201,2026-02-16,4.74,0.0
2863,1169,209,2026-02-18,4.93,0.0
2864,1102,212,2025-09-28,5.36,0.0
2865,1110,229,2026-02-13,5.8,0.0
2866,1069,204,2026-03-10,5.09,0.0
2867,1169,227,2026-03-07,9.94,1.94
2868,1036,212,2025-07-23,6.64,0.0
2869,1002,212,2026-04-29,8.48,0.48
2870,1182,207,2025-07-06,9.3,1.3
2871,1073,202,2026-04-25,4.66,0.0
2872,1108,224,2025-07-18,4.8,0.0
2873,1009,206,2025-08-11,5.99,0.0
2874,1123,222,2025-05-08,8.0,0.0
2875,1031,214,2025-11-12,9.9,1.9
2876,1127,226,2025-05-26,6.93,0.0
2877,1033,211,2026-03-16,8.09,0.09
2878,1200,229,2025-11-21,8.51,0.51
2879,1186,230,2025-12-29,6.4,0.0
2880,1100,205,2025-07-22,8.45,0.45
2881,1028,226,2025-05-19,4.66,0.0
2882,1040,212,2025-05-23,4.13,0.0
2883,1197,222,2025-11-04,7.0,0.0
2884,1174,227,2025-07-13,5.42,0.0
2885,1153,224,2025-11-09,6.05,0.0
2886,1123,210,2025-09-04,4.05,0.0
2887,1022,225,2025-12-25,5.69,0.0
2888,1159,205,2025-06-18,6.57,0.0
2889,1048,208,2026-03-03,8.38,0.38
2890,1030,228,2025-09-05,5.69,0.0
2891,1180,208,2026-03-15,5.58,0.0
2892,1110,207,2025-11-26,8.0,0.0
2893,1027,223,2025-12-26,6.84,0.0
2894,1157,206,2025-07-31,8.38,0.38
2895,1152,221,2025-11-26,5.13,0.0
2896,1059,204,2025-08-09,7.81,0.0
2897,1010,209,2025-06-21,4.79,0.0
2898,1038,214,2026-01-13,9.94,1.94
2899,1052,203,2025-10-18,4.11,0.0
2900,1098,214,2026-04-17,9.19,1.19
2901,1180,221,2025-10-11,7.15,0.0
2902,1057,211,2026-02-14,9.88,1.88
2903,1016,217,2025-12-24,6.56,0.0
2904,1014,210,2026-04-30,6.56,0.0
2905,1094,209,2026-01-07,4.66,0.0
2906,1183,214,2025-09-02,9.66,1.66
2907,1013,206,2026-03-16,5.48,0.0
2908,1014,222,2026-04-16,4.25,0.0
2909,1055,210,2025-12-19,8.47,0.47
2910,1156,204,2025-06-12,6.83,0.0
2911,1065,216,2025-10-02,6.59,0.0
2912,1078,204,2025-12-31,6.18,0.0
2913,1004,222,2025-06-04,4.58,0.0
2914,1034,211,2026-04-15,7.31,0.0
2915,1093,224,2025-06-03,6.16,0.0
2916,1136,220,2025-09-13,8.67,0.67
2917,1167,209,2025-09-18,6.23,0.0
2918,1099,203,2025-07-06,5.26,0.0
2919,1034,221,2025-07-05,9.32,1.32
2920,1031,202,2025-07-16,8.46,0.46
2921,1168,227,2026-02-09,7.52,0.0
2922,1181,215,2026-02-22,5.14,0.0
2923,1020,218,2026-01-01,9.55,1.55
2924,1078,224,2025-09-22,7.71,0.0
2925,1195,207,2025-05-13,6.85,0.0
2926,1040,202,2025-08-27,7.2,0.0
2927,1108,218,2026-04-08,4.77,0.0
2928,1195,228,2025-12-08,8.27,0.27
2929,1144,212,2026-03-12,9.08,1.08
2930,1115,221,2025-10-05,9.37,1.37
2931,1112,203,2025-06-25,8.3,0.3
2932,1135,230,2026-02-23,6.9,0.0
2933,1006,206,2026-01-29,9.71,1.71
2934,1179,205,2025-10-18,7.59,0.0
2935,1145,202,2025-11-30,5.74,0.0
2936,1178,207,2025-11-30,8.77,0.77
2937,1102,216,2025-06-30,8.44,0.44
2938,1132,203,2025-12-12,8.11,0.11
2939,1193,217,2025-06-13,4.99,0.0
2940,1200,213,2025-10-03,6.3,0.0
2941,1070,207,2025-05-15,6.41,0.0
2942,1041,219,2026-03-23,5.1,0.0
2943,1179,201,2025-08-10,5.31,0.0
2944,1132,215,2026-02-06,9.27,1.27
2945,1185,217,2025-12-05,7.02,0.0
2946,1057,210,2026-05-06,5.55,0.0
2947,1142,204,2025-07-24,8.25,0.25
2948,1012,218,2026-04-29,5.03,0.0
2949,1011,221,2025-10-19,5.43,0.0
2950,1072,230,2025-10-27,4.89,0.0
2951,1014,221,2026-03-09,4.8,0.0
2952,1054,218,2025-08-12,9.88,1.88
2953,1167,212,2025-09-16,4.7,0.0
2954,1095,211,2025-08-01,7.8,0.0
2955,1181,229,2025-10-17,4.5,0.0
2956,1185,205,2025-10-18,7.3,0.0
2957,1157,210,2025-06-16,6.45,0.0
2958,1015,221,2025-05-25,5.95,0.0
2959,1092,208,2026-04-27,8.9,0.9
2960,1072,206,2025-06-10,8.38,0.38
2961,1005,218,2025-08-07,5.54,0.0
2962,1200,225,2025-11-06,7.94,0.0
2963,1185,224,2025-06-15,7.5,0.0
2964,1168,209,2025-06-07,8.13,0.13
2965,1163,220,2026-02-15,9.22,1.22
2966,1114,208,2025-11-15,7.31,0.0
2967,1053,219,2025-05-19,5.95,0.0
2968,1193,213,2025-12-23,7.78,0.0
2969,1060,224,2025-09-07,4.93,0.0
2970,1095,205,2025-12-19,8.36,0.36
2971,1024,216,2026-03-06,9.41,1.41
2972,1048,227,2025-11-13,5.09,0.0
2973,1049,219,2025-10-19,9.17,1.17
2974,1187,206,2026-03-30,6.94,0.0
2975,1006,210,2026-01-03,7.89,0.0
2976,1046,227,2025-12-25,4.98,0.0
2977,1156,207,2025-07-06,6.37,0.0
2978,1019,214,2026-02-01,4.42,0.0
2979,1166,213,2025-05-11,5.47,0.0
2980,1135,205,2026-01-01,4.6,0.0
2981,1004,220,2026-01-22,8.36,0.36
2982,1099,201,2026-04-27,4.6,0.0
2983,1004,225,2026-02-20,4.66,0.0
2984,1012,205,2026-01-19,8.98,0.98
2985,1022,209,2025-09-24,5.49,0.0
2986,1161,220,2026-03-16,4.86,0.0
2987,1003,226,2025-11-12,4.08,0.0
2988,1189,227,2025-09-26,4.64,0.0
2989,1182,203,2025-07-19,6.03,0.0
2990,1123,225,2025-07-09,5.21,0.0
2991,1114,227,2025-09-28,7.38,0.0
2992,1085,216,2026-01-03,4.98,0.0
2993,1015,218,2025-08-01,4.93,0.0
2994,1161,218,2025-07-26,8.15,0.15
2995,1012,204,2026-03-12,4.74,0.0
2996,1027,217,2025-08-26,7.27,0.0
2997,1107,205,2025-07-28,9.32,1.32
2998,1058,201,2025-10-19,4.01,0.0
2999,1099,205,2025-08-25,5.36,0.0
3000,1074,208,2025-08-01,6.12,0.0
